,year,biome,country_of_production,product_type,forest_500_beef,zero_deforestation_paraguay_beef,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,cattle_deforestation_5_year_total_exposure,co2_emissions_cattle_deforestation_5_year_total_exposure,land_use,department_trase_id
634,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,VILLETA,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,VIETNAM,VIETNAM,23.2626250186101,72088.56,173.51778102381422,38607.724655272425,632.5448597877829,PY-16
635,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,MARIANO ROQUE ALONSO,FRIGOMERC,MINERVA,VIETNAM,VIETNAM,23.141293351846368,81665.761,172.6127584148902,38406.35702893482,629.2456739874065,PY-16
636,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CHILE,CHILE,23.05995508320069,53037.835,,,,PY-14
637,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,EGYPT,EGYPT,23.0293358517568,38572.145,171.77765846512213,38220.547201664995,626.2013855143863,PY-16
638,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,22.794606684902345,113230.873,0.9279684381423744,353.810590688915,8.128791357537617,PY-13
639,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,BRAZIL,BRAZIL,22.714515851504945,25591.000000000004,100.53013140074911,23062.346185626106,437.0574724072529,PY-17
640,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CONGO,CONGO,22.52285588408938,126704.617,99.68188080036164,22867.75130421371,433.3696799194921,PY-17
641,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,VILLETA,FRIGOMERC,MINERVA,ITALY,EUROPEAN UNION,22.51774721576566,98262.127,167.9616779021733,37371.491122253865,612.2905408971877,PY-16
642,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO NORTE,FRIGORIFICO NORTE,CONGO,CONGO,22.500000018,21870.0,99.58072507966456,22844.54544327564,432.92990268065466,PY-17
643,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,VILLETA,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,COLOMBIA,COLOMBIA,22.49926668466608,25019.48,167.82383014225906,37340.81998107332,611.7880281780155,PY-16
644,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,PEDRO JUAN CABALLERO,FRIGORIFICO NORTE,FRIGORIFICO NORTE,GABON,GABON,22.49703335133096,61389.9,17.592455110407297,5295.947656649758,141.3584593254237,PY-15
645,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,TURKMENISTAN,TURKMENISTAN,22.4946250179957,28530.94,17.590571817822457,5295.380719352554,141.3433267395179,PY-15
646,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GHANA,GHANA,22.468065851307784,21444.164,99.43939052537652,22812.122264537426,432.31544687322406,PY-17
647,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,VILLETA,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,SINGAPORE,SINGAPORE,22.46666668464,10358.4,167.58066413406453,37286.71551849603,610.9015864101978,PY-16
648,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,BRAZIL,BRAZIL,22.358190017886557,25189.553,166.77152799861727,37106.682642662454,607.9519468958733,PY-16
649,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},AMAMBAY,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),ARGENTINA,ARGENTINA,22.213914184437797,86309.198,0.9043284464484628,344.7972675183044,7.921710435088995,PY-13
650,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,ASUNCION,JBS PARAGUAY,MINERVA,CONGO,CONGO,21.835401684134983,24508.813,2.534653427494389,966.4968910805976,32.060292714786115,PY-01
651,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,EQUATORIAL GUINEA,EQUATORIAL GUINEA,21.81901085078854,70004.4,96.56679641352844,22153.12820041808,419.8267660739178,PY-17
652,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{NONE},PRESIDENTE HAYES,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,PERU,PERU,21.59346501727477,25179.041,16.8858737088587,5083.241806654442,135.68095395826086,PY-15
653,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,,{NONE},ITAPUA,CIUDAD DEL ESTE,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,SWITZERLAND,SWITZERLAND,21.5049955836678,142120.625,1.0193367906658537,388.6468821862779,8.419065526354455,PY-07
654,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CANINDEYU,CIUDAD DEL ESTE,FRIGOMERC,MINERVA,GERMANY,EUROPEAN UNION,21.474269455485413,101857.939,,,,PY-14
655,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAZAPA,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),ARGENTINA,ARGENTINA,21.440815850485983,83305.424,1.827400734936921,696.7868496314712,15.18076758685857,PY-06
656,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,MARIANO ROQUE ALONSO,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,21.426129658570343,48273.793999999994,94.8279789041972,21754.23076742889,412.2672097994284,PY-17
657,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,TAIWAN,TAIWAN,21.405406747675244,66498.17899999999,,,,PY-14
658,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},NEEMBUCU,ASUNCION,FRIGOMERC,MINERVA,SWITZERLAND,SWITZERLAND,21.313693660968426,153599.577,0.1690175907314796,64.4257543767557,6.9897652889864474,PY-12
659,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAGUAZU,VILLETA,TRIPERA PARAGUAYA (TRIPAR),TRIPERA PARAGUAYA (TRIPAR),GERMANY,EUROPEAN UNION,21.30330001704264,157629.378,0.7351768835881414,280.34375903627495,5.2256028313103275,PY-05
660,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},ITAPUA,CIUDAD DEL ESTE,JBS PARAGUAY,MINERVA,SWITZERLAND,SWITZERLAND,21.244310752917876,151232.818,1.0069803296883075,383.935681651033,8.317009115169837,PY-07
661,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,VILLA HAYES,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,URUGUAY,URUGUAY,21.228616901866445,79618.954,,,,PY-14
662,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,VILLETA,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,PERU,PERU,21.1928750169543,26674.1,158.0793501814635,35172.672157746885,576.2653245441996,PY-16
663,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,MARIANO ROQUE ALONSO,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,21.090014420405463,47516.516,157.312104762958,35001.959970869546,573.4683942076782,PY-16
664,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,VILLETA,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,KOSOVO,KOSOVO,20.9246250167397,30441.64,156.07845196986275,34727.47209374823,568.9712139853924,PY-16
665,2019,MATA ATLANTICA,PARAGUAY,BEEF,4.0,{NONE},SAN PEDRO,SAN ANTONIO,JBS PARAGUAY,MINERVA,ANGOLA,ANGOLA,20.861729,40426.66,1.5400128347800002,587.22074608967,29.156785488737764,PY-02
666,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,VILLETA,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,20.536801366882408,46969.017,153.18564433968524,34083.82208965304,558.4257206876621,PY-16
667,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,CIUDAD DEL ESTE,FRIGOMERC,MINERVA,ITALY,EUROPEAN UNION,20.473961452356622,108057.2,152.71691639004425,33979.53007121439,556.717011335601,PY-16
668,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,4.0,{NONE},BOQUERON,VILLETA,JBS PARAGUAY,MINERVA,ISRAEL,ISRAEL,20.455698349697897,61482.60399999999,152.58069044626455,33949.21978429556,556.2204108143222,PY-16
669,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,VILLETA,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,QATAR,QATAR,20.445453381135856,65091.156,152.50427240616284,33932.2167622794,555.9418351076932,PY-16
670,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,SEYCHELLES,SEYCHELLES,20.445453381135856,66065.058,152.50427240616284,33932.2167622794,555.9418351076932,PY-16
671,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},MISIONES,ASUNCION,FRIGOMERC,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,19.881226682571647,42308.05099999999,1.0169247448135397,387.7797478227571,16.369883845537725,PY-08
672,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,VILLETA,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,BRAZIL,BRAZIL,19.8715000158972,20268.93,148.2231083385785,32979.65730381873,540.3352021224144,PY-16
673,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{UNKNOWN},CAAGUAZU,VILLETA,TRANS BUSINESS,TRANS BUSINESS,RUSSIAN FEDERATION,RUSSIAN FEDERATION,19.56839418232138,39283.284,0.6753052832319109,257.5130228174437,4.800038302118913,PY-05
674,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},CONCEPCION,VILLETA,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,19.48755418225671,45086.98699999999,2.2621152894763585,862.5744927605596,28.61301570798903,PY-01
675,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,,{NONE},BOQUERON,VILLETA,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,ALBANIA,ALBANIA,19.40257680213605,31454.33,144.72537257327696,32201.4107255898,527.5844928511051,PY-16
676,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,COLOMBIA,COLOMBIA,19.363823943067818,56002.439,85.70060564546898,19660.34469640513,372.5857070440506,PY-17
677,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},PRESIDENTE HAYES,ASUNCION,HAWKER INTERNATIONAL,HAWKER INTERNATIONAL,BELARUS,BELARUS,19.3333333488,33000.0,15.118473345428114,4551.192143640954,121.47958235788975,PY-15
678,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KUWAIT,KUWAIT,19.14265099706668,100617.06799999998,,,,PY-14
679,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,COLOMBIA,COLOMBIA,19.060059944126508,55123.921,142.17051192803515,31632.953961435174,518.2709576094343,PY-16
680,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,SINGAPORE,SINGAPORE,18.935450848481697,8760.802,141.24104271489287,31426.14696306983,514.8826537155327,PY-16
681,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,UNKNOWN COUNTRY,UNKNOWN COUNTRY,18.866089181759538,30922.378000000004,83.49772616152319,19154.988057991417,363.0086287506469,PY-17
682,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,VILLETA,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,18.81160668171595,62389.04099999999,1.3886728052442718,529.5134315464775,26.29149198119188,PY-02
683,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,18.720995074519468,70892.294,,,,PY-14
684,2019,MATA ATLANTICA,PARAGUAY,BEEF,4.0,{NONE},SAN PEDRO,SAN ANTONIO,JBS PARAGUAY,MINERVA,VIETNAM,VIETNAM,18.532895,47459.244,1.3680983089000005,521.66819102585,25.901958749454593,PY-02
685,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CANINDEYU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,VIETNAM,VIETNAM,18.45725001476581,63815.89700000001,,,,PY-14
686,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,VILLETA,JBS PARAGUAY,MINERVA,ITALY,EUROPEAN UNION,18.398728966764683,77812.748,137.2375912614151,30535.378590660745,500.28839932059134,PY-16
687,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,PERU,PERU,18.25486958049987,58107.129,136.164532590515,30296.62292273655,496.376651818268,PY-16
688,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,CIUDAD DEL ESTE,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CHINA (HONG KONG),CHINA (HONG KONG),18.107103347819017,120981.951,0.7371401772897123,281.05266389177547,6.457179421361982,PY-13
689,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAZAPA,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ISRAEL,ISRAEL,18.039079181097932,89608.078,1.537470718604977,586.2367010891978,12.77223173030422,PY-06
690,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,SAN ANTONIO,JBS PARAGUAY,MINERVA,CONGO,CONGO,18.038857514431086,54210.928,1.331628461715303,507.7619102534345,25.211481704616737,PY-02
691,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,CIUDAD DEL ESTE,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,18.03040834775766,26760.808,1.3310047442314707,507.52408116660257,25.199672973889975,PY-02
692,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,VILLETA,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,QATAR,QATAR,17.986226646864147,57261.844,14.065049375581296,4234.074483282758,113.01513618141917,PY-15
693,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,SEYCHELLES,SEYCHELLES,17.986226646864147,58118.602,14.065049375581296,4234.074483282758,113.01513618141917,PY-15
694,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},SAN PEDRO,SAN ANTONIO,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,KAZAKHSTAN,KAZAKHSTAN,17.922195847671087,60492.817,1.3230164974750798,504.4780908252907,25.048432937542835,PY-02
695,2019,CHACO SECO,PARAGUAY,BEEF,4.0,{NONE},BOQUERON,SAN ANTONIO,FRIGOMERC,MINERVA,ANGOLA,ANGOLA,17.697632,41147.272,132.00805289855998,29371.805751058877,481.22454551281913,PY-16
696,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{NONE},SAN PEDRO,SAN ANTONIO,FRIGORIFICO NORTE,FRIGORIFICO NORTE,CHINA (HONG KONG),CHINA (HONG KONG),17.611245014088997,49137.653999999995,1.30006210694005,495.7253752429303,24.613841597951694,PY-02
697,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},AMAMBAY,ASUNCION,FRIGOMERC,MINERVA,ARGENTINA,ARGENTINA,17.544104482142032,48388.435000000005,0.7142204934680022,272.3139756583743,6.2564082311905045,PY-13
698,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},ALTO PARAGUAY,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,CONGO,CONGO,17.502515847335346,20263.204,77.46280966229526,17770.534147832655,336.77166561740523,PY-17
699,2019,CHACO SECO,PARAGUAY,MEAT PREPARATIONS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GABON,GABON,17.4801550499433,14354.436,77.36384502158955,17747.83093664324,336.3414141582472,PY-17
700,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},ITAPUA,SAN ANTONIO,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,VIETNAM,VIETNAM,17.464447962483998,38098.996,0.8278148334217416,315.6244893571958,6.837217483059012,PY-07
701,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,EGYPT,EGYPT,17.45826834729995,21116.302,0.710726104418581,270.98165464091863,6.225798182036601,PY-13
702,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAGUAZU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,PERU,PERU,17.435911680615394,39450.389,0.6017133120980372,229.45032078869357,4.27695002050434,PY-05
703,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},AMAMBAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,CHINA (HONG KONG),CHINA (HONG KONG),17.430853347278013,53034.807000000015,0.709610039767688,270.55612778337814,6.216021710859636,PY-13
704,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},SAN PEDRO,SAN ANTONIO,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,EGYPT,EGYPT,17.390345013912277,21034.258,1.2837552689270044,489.50743123095594,24.30510717236239,PY-02
705,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,BELGIUM,EUROPEAN UNION,17.313500013850803,152529.08,13.53898387583119,4075.7102678755687,108.78810771482716,PY-15
706,2019,CHACO SECO,PARAGUAY,BEEF,4.0,{NONE},BOQUERON,VILLETA,FRIGOMERC,MINERVA,COLOMBIA,COLOMBIA,17.309368,33441.335,129.11196066144,28727.424921571117,470.6670784494861,PY-16
707,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,BAHRAIN,BAHRAIN,17.305620809408282,111675.011,129.0840100670411,28721.20591135709,470.565186846731,PY-16
708,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,4.0,{NONE},PRESIDENTE HAYES,ASUNCION,JBS PARAGUAY,MINERVA,GERMANY,EUROPEAN UNION,17.300166680506802,133640.96,13.528557342489515,4072.5715146730577,108.70432869251135,PY-15
709,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,,{UNKNOWN},CANINDEYU,JOSE FALCON,SANEGO,SANEGO,CHILE,CHILE,17.249609380887474,60280.825,,,,PY-14
710,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},BOQUERON,ASUNCION,FRIGORIFICO ALL FOOD,FRIGORIFICO ALL FOOD,CONGO,CONGO,17.227952513782363,19945.333,128.50467603650375,28592.30402820457,468.45327208529073,PY-16
711,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},ITAPUA,SAN ANTONIO,JBS PARAGUAY,MINERVA,NETHERLANDS,EUROPEAN UNION,17.221687392787132,89004.876,0.8163079824181101,311.2372232374061,6.742178303183744,PY-07
712,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,COTE D'IVOIRE,COTE D'IVOIRE,16.99254810854019,111194.671,75.20578934425826,17252.757206757524,326.959208579617,PY-17
713,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,,{NONE},BOQUERON,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,BRAZIL,BRAZIL,16.988921680257803,17328.698,126.72172592677738,28195.597439956095,461.9536734821326,PY-16
714,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},BOQUERON,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,ARUBA,ARUBA,16.977174063968988,73759.926,126.6340995170698,28176.10055451554,461.63423858205994,PY-16
715,2019,CHACO SECO,PARAGUAY,BEEF OFFALS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,ANGOLA,ANGOLA,16.77800418008907,44348.957,74.25625868028001,17034.92793923932,322.83109826891643,PY-17
716,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGOMERC,MINERVA,LEBANON,LEBANON,16.600667130094674,59647.121,73.47139859104432,16854.875303944544,319.4188977473907,PY-17
717,2019,CHACO HUMEDO,PARAGUAY,BEEF OFFALS,,{UNKNOWN},PRESIDENTE HAYES,ASUNCION,SWEET,SWEET,GERMANY,EUROPEAN UNION,16.5416666799,50424.26,12.935417927015004,3894.015691865213,103.93834956052208,PY-15
718,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,4.0,{NONE},CANINDEYU,CIUDAD DEL ESTE,FRIGOMERC,MINERVA,SPAIN,EUROPEAN UNION,16.535957788847533,75063.442,,,,PY-14
719,2019,MATA ATLANTICA,PARAGUAY,BEEF BONELESS,0.0,{NONE},CANINDEYU,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,TAIWAN,TAIWAN,16.503893414664162,52090.89499999999,,,,PY-14
720,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,0.0,{NONE},CAAGUAZU,VILLETA,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,EGYPT,EGYPT,16.38047501310438,19602.133,0.5652901927022321,215.56115420144891,4.018056194965477,PY-05
721,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,,{NONE},BOQUERON,VILLA HAYES,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,NETHERLANDS,EUROPEAN UNION,16.37072901592715,85515.31,122.1105773881219,27169.61640173304,445.1441091329656,PY-16
722,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,ASUNCION,FRIGOMERC,MINERVA,LEBANON,LEBANON,16.340251321104944,58711.429,121.88324182422748,27119.034214689153,444.3153759533461,PY-16
723,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},SAN PEDRO,SAN ANTONIO,JBS PARAGUAY,MINERVA,PERU,PERU,16.322199179724425,19604.012,1.2049047434472573,459.4410166166944,22.8122443824132,PY-02
724,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,0.0,{NONE},ALTO PARAGUAY,ASUNCION,FRIGORIFICO CONCEPCION,FRIGORIFICO CONCEPCION,GABON,GABON,16.17853767434713,87349.599,71.60313382450228,16426.28172496431,311.2965660118698,PY-17
725,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,,{NONE},BOQUERON,ASUNCION,FRIGORIFICO GUARANI,FRIGORIFICO GUARANI,KOSOVO,KOSOVO,16.148883515525522,22929.375,120.45581405298611,26801.431384407388,439.1118049182075,PY-16
726,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,PERU,PERU,16.077115012861693,18609.656,,,,PY-14
727,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,4.0,{NONE},CANINDEYU,VILLETA,FRIGOMERC,MINERVA,VIETNAM,VIETNAM,16.071039179523495,57955.517,,,,PY-14
728,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,0.0,{NONE},PRESIDENTE HAYES,ASUNCION,COOPERATIVA FERNHEIM,COOPERATIVA FERNHEIM,PERU,PERU,16.05913044450013,51117.871,12.55807941629466,3780.4235303919154,100.90636851041708,PY-15
729,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},ALTO PARAGUAY,MARIANO ROQUE ALONSO,FRIGOMERC,MINERVA,ISRAEL,ISRAEL,15.90625059390875,59152.572,70.39804294102728,16149.825077065854,306.05740071671056,PY-17
730,2019,MATA ATLANTICA,PARAGUAY,BEEF OFFALS,,{NONE},ITAPUA,SAN ANTONIO,FRIGORIFICO NORTE,FRIGORIFICO NORTE,RUSSIAN FEDERATION,RUSSIAN FEDERATION,15.90051501272041,37301.30100000001,0.7536844116029475,287.36046751588833,6.2249479324024115,PY-07
731,2019,CHACO HUMEDO,PARAGUAY,BEEF BONELESS,4.0,{NONE},MISIONES,ASUNCION,JBS PARAGUAY,MINERVA,RUSSIAN FEDERATION,RUSSIAN FEDERATION,15.818690873764956,38184.67199999997,0.8091260381930775,308.5407181284282,13.024856882649088,PY-08
732,2019,CHACO SECO,PARAGUAY,BEEF BONELESS,4.0,{NONE},BOQUERON,MARIANO ROQUE ALONSO,FRIGOMERC,MINERVA,ISRAEL,ISRAEL,15.656727421086956,58224.638000000006,116.7847823720813,25984.62644660275,425.7293595793304,PY-16
